inspection_id,production_date,inspection_date,product_code,shift,operator_id,inspector_id,factory_location,defect_count,quality_score,defect_type,defect_severity,pred_defect_prob,predicted_high_risk,has_defect_actual
INSP-0019,2024-06-10,2024-06-10 09:48:00,PRD-01,morning,OP-5691,INS-5648,Factory-E1,2,79.8,dent,2.0,0.0834356819297631,0,1
INSP-0020,2024-06-11,2024-06-11 14:22:00,PRD-03,afternoon,OP-2517,INS-5691,Factory-A2,0,91.6,0,0.0,0.3768845586272665,0,0
INSP-0020,2024-06-11,2024-06-11 14:22:00,PRD-03,afternoon,OP-2517,INS-5691,Factory-A2,0,91.6,0,0.0,0.3768845586272665,0,0
INSP-0020,2024-06-11,2024-06-11 14:22:00,PRD-03,afternoon,OP-2517,INS-5691,Factory-A2,0,91.6,0,0.0,0.1420985285622568,0,0
INSP-0020,2024-06-11,2024-06-11 14:22:00,PRD-03,afternoon,OP-2517,INS-5691,Factory-A2,0,91.6,0,0.0,0.1420985285622568,0,0
INSP-0021,2024-06-11,2024-06-12 00:30:00,PRD-04,night,OP-0033,INS-4178,Factory-Z3,17,4.7,major_crack,4.0,0.0458896469321455,0,1
INSP-0021,2024-06-11,2024-06-12 00:30:00,PRD-04,night,OP-0033,INS-4178,Factory-Z3,17,4.7,major_crack,4.0,0.0458896469321455,0,1
INSP-0021,2024-06-11,2024-06-12 00:30:00,PRD-04,night,OP-0033,INS-4178,Factory-Z3,17,4.7,major_crack,4.0,0.0206709026748619,0,1
INSP-0021,2024-06-11,2024-06-12 00:30:00,PRD-04,night,OP-0033,INS-4178,Factory-Z3,17,4.7,major_crack,4.0,0.0206709026748619,0,1
INSP-0022,2024-06-12,2024-06-12 15:00:00,PRD-02,afternoon,OP-2186,INS-2517,Factory-Y7,0,100.0,0,0.0,0.0765007452725093,0,0
INSP-0022,2024-06-12,2024-06-12 15:00:00,PRD-02,afternoon,OP-2186,INS-2517,Factory-Y7,0,100.0,0,0.0,0.0765007452725093,0,0
INSP-0022,2024-06-12,2024-06-12 15:00:00,PRD-02,afternoon,OP-2186,INS-2517,Factory-Y7,0,100.0,0,0.0,0.316697293197273,0,0
INSP-0022,2024-06-12,2024-06-12 15:00:00,PRD-02,afternoon,OP-2186,INS-2517,Factory-Y7,0,100.0,0,0.0,0.316697293197273,0,0
INSP-0023,2024-06-12,2024-06-12 11:45:00,PRD-01,morning,OP-7777,INS-0112,Factory-X0,0,86.5,0,0.0,0.1968457420472042,0,0
INSP-0023,2024-06-12,2024-06-12 11:45:00,PRD-01,morning,OP-7777,INS-0112,Factory-X0,0,86.5,0,0.0,0.1968457420472042,0,0
INSP-0023,2024-06-12,2024-06-12 11:45:00,PRD-01,morning,OP-7777,INS-0112,Factory-X0,0,86.5,0,0.0,0.11171010350172,0,0
INSP-0023,2024-06-12,2024-06-12 11:45:00,PRD-01,morning,OP-7777,INS-0112,Factory-X0,0,86.5,0,0.0,0.11171010350172,0,0
INSP-0024,2024-06-13,2024-06-13 16:10:00,PRD-04,afternoon,OP-1674,INS-3452,Factory-G9,1,71.2,foreign_object,1.0,0.3137446033787455,0,1
INSP-0024,2024-06-13,2024-06-13 16:10:00,PRD-04,afternoon,OP-1674,INS-3452,Factory-G9,1,71.2,foreign_object,1.0,0.3137446033787455,0,1
INSP-0024,2024-06-13,2024-06-13 16:10:00,PRD-04,afternoon,OP-1674,INS-3452,Factory-G9,1,71.2,foreign_object,1.0,0.18409353913899,0,1
INSP-0024,2024-06-13,2024-06-13 16:10:00,PRD-04,afternoon,OP-1674,INS-3452,Factory-G9,1,71.2,foreign_object,1.0,0.18409353913899,0,1
INSP-0025,2024-06-13,2024-06-14 02:05:00,PRD-03,night,OP-5691,INS-5648,Factory-E1,5,58.9,cracking,3.0,0.0478050346205047,0,1
INSP-0025,2024-06-13,2024-06-14 02:05:00,PRD-03,night,OP-5691,INS-5648,Factory-E1,5,58.9,cracking,3.0,0.0478050346205047,0,1
INSP-0025,2024-06-13,2024-06-14 02:05:00,PRD-03,night,OP-5691,INS-5648,Factory-E1,5,58.9,cracking,3.0,0.0147770521048628,0,1
INSP-0025,2024-06-13,2024-06-14 02:05:00,PRD-03,night,OP-5691,INS-5648,Factory-E1,5,58.9,cracking,3.0,0.0147770521048628,0,1
INSP-0026,2024-06-14,2024-06-14 14:50:00,PRD-02,afternoon,OP-2517,INS-5691,Factory-A2,0,95.0,0,0.0,0.0577130219154528,0,0
INSP-0026,2024-06-14,2024-06-14 14:50:00,PRD-02,afternoon,OP-2517,INS-5691,Factory-A2,0,95.0,0,0.0,0.0577130219154528,0,0
INSP-0026,2024-06-14,2024-06-14 14:50:00,PRD-02,afternoon,OP-2517,INS-5691,Factory-A2,0,95.0,0,0.0,0.1383452793815541,0,0
INSP-0026,2024-06-14,2024-06-14 14:50:00,PRD-02,afternoon,OP-2517,INS-5691,Factory-A2,0,95.0,0,0.0,0.1383452793815541,0,0
INSP-0027,2024-06-14,2024-06-14 09:35:00,PRD-01,morning,OP-0033,INS-4178,Factory-Z3,1,80.4,discoloration,2.0,0.259851920762831,0,1
INSP-0027,2024-06-14,2024-06-14 09:35:00,PRD-01,morning,OP-0033,INS-4178,Factory-Z3,1,80.4,discoloration,2.0,0.259851920762831,0,1
INSP-0027,2024-06-14,2024-06-14 09:35:00,PRD-01,morning,OP-0033,INS-4178,Factory-Z3,1,80.4,discoloration,2.0,0.2599214116426124,0,1
INSP-0027,2024-06-14,2024-06-14 09:35:00,PRD-01,morning,OP-0033,INS-4178,Factory-Z3,1,80.4,discoloration,2.0,0.2599214116426124,0,1
INSP-0028,2024-06-15,2024-06-15 14:35:00,PRD-03,afternoon,OP-2186,INS-2517,Factory-Y7,10,67.3,misalignment,4.0,0.0256679139670544,0,1
INSP-0028,2024-06-15,2024-06-15 14:35:00,PRD-03,afternoon,OP-2186,INS-2517,Factory-Y7,10,67.3,misalignment,4.0,0.0256679139670544,0,1
INSP-0028,2024-06-15,2024-06-15 14:35:00,PRD-03,afternoon,OP-2186,INS-2517,Factory-Y7,10,67.3,misalignment,4.0,0.2275109140122372,0,1
INSP-0028,2024-06-15,2024-06-15 14:35:00,PRD-03,afternoon,OP-2186,INS-2517,Factory-Y7,10,67.3,misalignment,4.0,0.2275109140122372,0,1
INSP-0029,2024-06-15,2024-06-15 08:40:00,PRD-04,morning,OP-7777,INS-0112,Factory-X0,0,97.8,0,0.0,0.081612102497286,0,0
INSP-0029,2024-06-15,2024-06-15 08:40:00,PRD-04,morning,OP-7777,INS-0112,Factory-X0,0,97.8,0,0.0,0.081612102497286,0,0
INSP-0029,2024-06-15,2024-06-15 08:40:00,PRD-04,morning,OP-7777,INS-0112,Factory-X0,0,97.8,0,0.0,0.0459419597362851,0,0
INSP-0029,2024-06-15,2024-06-15 08:40:00,PRD-04,morning,OP-7777,INS-0112,Factory-X0,0,97.8,0,0.0,0.0459419597362851,0,0
INSP-0030,2024-06-16,2024-06-16 15:15:00,PRD-01,afternoon,OP-1674,INS-3452,Factory-G9,0,86.7,0,0.0,0.2498026862498747,0,0
INSP-0030,2024-06-16,2024-06-16 15:15:00,PRD-01,afternoon,OP-1674,INS-3452,Factory-G9,0,86.7,0,0.0,0.2498026862498747,0,0
INSP-0030,2024-06-16,2024-06-16 15:15:00,PRD-01,afternoon,OP-1674,INS-3452,Factory-G9,0,86.7,0,0.0,0.3020049099913915,0,0
INSP-0030,2024-06-16,2024-06-16 15:15:00,PRD-01,afternoon,OP-1674,INS-3452,Factory-G9,0,86.7,0,0.0,0.3020049099913915,0,0
INSP-0031,2024-06-16,2024-06-17 02:12:00,PRD-03,night,OP-5691,INS-5648,Factory-E1,6,49.7,contamination,3.0,0.0489297702576206,0,1
INSP-0031,2024-06-16,2024-06-17 02:12:00,PRD-03,night,OP-5691,INS-5648,Factory-E1,6,49.7,contamination,3.0,0.0489297702576206,0,1
INSP-0031,2024-06-16,2024-06-17 02:12:00,PRD-03,night,OP-5691,INS-5648,Factory-E1,6,49.7,contamination,3.0,0.0161888258240437,0,1
INSP-0031,2024-06-16,2024-06-17 02:12:00,PRD-03,night,OP-5691,INS-5648,Factory-E1,6,49.7,contamination,3.0,0.0161888258240437,0,1
INSP-0032,2024-06-17,2024-06-17 14:37:00,PRD-02,afternoon,OP-2517,INS-5691,Factory-A2,0,89.1,0,0.0,0.1165699778877221,0,0
INSP-0032,2024-06-17,2024-06-17 14:37:00,PRD-02,afternoon,OP-2517,INS-5691,Factory-A2,0,89.1,0,0.0,0.1165699778877221,0,0
INSP-0032,2024-06-17,2024-06-17 14:37:00,PRD-02,afternoon,OP-2517,INS-5691,Factory-A2,0,89.1,0,0.0,0.1457178003088469,0,0
INSP-0032,2024-06-17,2024-06-17 14:37:00,PRD-02,afternoon,OP-2517,INS-5691,Factory-A2,0,89.1,0,0.0,0.1457178003088469,0,0
INSP-0033,2024-06-17,2024-06-17 10:10:00,PRD-04,morning,OP-0033,INS-4178,Factory-Z3,2,74.5,scratch,1.0,0.3123848997308815,0,1
INSP-0033,2024-06-17,2024-06-17 10:10:00,PRD-04,morning,OP-0033,INS-4178,Factory-Z3,2,74.5,scratch,1.0,0.3123848997308815,0,1
INSP-0033,2024-06-17,2024-06-17 10:10:00,PRD-04,morning,OP-0033,INS-4178,Factory-Z3,2,74.5,scratch,1.0,0.1383863860306167,0,1
INSP-0033,2024-06-17,2024-06-17 10:10:00,PRD-04,morning,OP-0033,INS-4178,Factory-Z3,2,74.5,scratch,1.0,0.1383863860306167,0,1
INSP-0034,2024-06-18,2024-06-18 16:00:00,PRD-01,afternoon,OP-2186,INS-2517,Factory-Y7,0,99.1,0,0.0,0.0102916352053566,0,0
INSP-0034,2024-06-18,2024-06-18 16:00:00,PRD-01,afternoon,OP-2186,INS-2517,Factory-Y7,0,99.1,0,0.0,0.0102916352053566,0,0
INSP-0034,2024-06-18,2024-06-18 16:00:00,PRD-01,afternoon,OP-2186,INS-2517,Factory-Y7,0,99.1,0,0.0,0.363235131212257,0,0
INSP-0034,2024-06-18,2024-06-18 16:00:00,PRD-01,afternoon,OP-2186,INS-2517,Factory-Y7,0,99.1,0,0.0,0.363235131212257,0,0
INSP-0035,2024-06-18,2024-06-18 08:25:00,PRD-03,morning,OP-7777,INS-0112,Factory-X0,0,85.6,0,0.0,0.0922178717904207,0,0
INSP-0035,2024-06-18,2024-06-18 08:25:00,PRD-03,morning,OP-7777,INS-0112,Factory-X0,0,85.6,0,0.0,0.0922178717904207,0,0
INSP-0035,2024-06-18,2024-06-18 08:25:00,PRD-03,morning,OP-7777,INS-0112,Factory-X0,0,85.6,0,0.0,0.0687073765608972,0,0
INSP-0035,2024-06-18,2024-06-18 08:25:00,PRD-03,morning,OP-7777,INS-0112,Factory-X0,0,85.6,0,0.0,0.0687073765608972,0,0
INSP-0036,2024-06-19,2024-06-20 01:49:00,PRD-02,night,OP-1674,INS-3452,Factory-G9,5,52.3,mislabel,3.0,0.2284565532339088,0,1
INSP-0036,2024-06-19,2024-06-20 01:49:00,PRD-02,night,OP-1674,INS-3452,Factory-G9,5,52.3,mislabel,3.0,0.2284565532339088,0,1
INSP-0036,2024-06-19,2024-06-20 01:49:00,PRD-02,night,OP-1674,INS-3452,Factory-G9,5,52.3,mislabel,3.0,0.0357890720750572,0,1
INSP-0036,2024-06-19,2024-06-20 01:49:00,PRD-02,night,OP-1674,INS-3452,Factory-G9,5,52.3,mislabel,3.0,0.0357890720750572,0,1
INSP-0037,2024-06-19,2024-06-19 14:25:00,PRD-01,afternoon,OP-5691,INS-5648,Factory-E1,8,62.8,misalignment,4.0,0.0330215951200614,0,1
INSP-0037,2024-06-19,2024-06-19 14:25:00,PRD-01,afternoon,OP-5691,INS-5648,Factory-E1,8,62.8,misalignment,4.0,0.0330215951200614,0,1
INSP-0037,2024-06-19,2024-06-19 14:25:00,PRD-01,afternoon,OP-5691,INS-5648,Factory-E1,8,62.8,misalignment,4.0,0.1629946651263185,0,1
INSP-0037,2024-06-19,2024-06-19 14:25:00,PRD-01,afternoon,OP-5691,INS-5648,Factory-E1,8,62.8,misalignment,4.0,0.1629946651263185,0,1
INSP-0038,2024-06-20,2024-06-20 10:30:00,PRD-03,morning,OP-2517,INS-5691,Factory-A2,0,99.7,0,0.0,0.0633015137350441,0,0
INSP-0038,2024-06-20,2024-06-20 10:30:00,PRD-03,morning,OP-2517,INS-5691,Factory-A2,0,99.7,0,0.0,0.0633015137350441,0,0
INSP-0038,2024-06-20,2024-06-20 10:30:00,PRD-03,morning,OP-2517,INS-5691,Factory-A2,0,99.7,0,0.0,0.0823337396652158,0,0
INSP-0038,2024-06-20,2024-06-20 10:30:00,PRD-03,morning,OP-2517,INS-5691,Factory-A2,0,99.7,0,0.0,0.0823337396652158,0,0
INSP-0039,2024-06-20,2024-06-20 16:10:00,PRD-04,afternoon,OP-0033,INS-4178,Factory-Z3,1,83.9,marking,2.0,0.3614151839948257,0,1
INSP-0039,2024-06-20,2024-06-20 16:10:00,PRD-04,afternoon,OP-0033,INS-4178,Factory-Z3,1,83.9,marking,2.0,0.3614151839948257,0,1
INSP-0039,2024-06-20,2024-06-20 16:10:00,PRD-04,afternoon,OP-0033,INS-4178,Factory-Z3,1,83.9,marking,2.0,0.2958525972059639,0,1
INSP-0039,2024-06-20,2024-06-20 16:10:00,PRD-04,afternoon,OP-0033,INS-4178,Factory-Z3,1,83.9,marking,2.0,0.2958525972059639,0,1
INSP-0040,2024-06-21,2024-06-21 09:10:00,PRD-01,morning,OP-2186,INS-2517,Factory-Y7,0,100.0,0,0.0,0.0315399532807819,0,0
INSP-0040,2024-06-21,2024-06-21 09:10:00,PRD-01,morning,OP-2186,INS-2517,Factory-Y7,0,100.0,0,0.0,0.0315399532807819,0,0
INSP-0040,2024-06-21,2024-06-21 09:10:00,PRD-01,morning,OP-2186,INS-2517,Factory-Y7,0,100.0,0,0.0,0.1842744299927217,0,0
INSP-0040,2024-06-21,2024-06-21 09:10:00,PRD-01,morning,OP-2186,INS-2517,Factory-Y7,0,100.0,0,0.0,0.1842744299927217,0,0
INSP-0041,2024-06-21,2024-06-22 01:30:00,PRD-03,night,OP-7777,INS-0112,Factory-X0,0,98.2,0,0.0,0.052541831044465,0,0
INSP-0041,2024-06-21,2024-06-22 01:30:00,PRD-03,night,OP-7777,INS-0112,Factory-X0,0,98.2,0,0.0,0.052541831044465,0,0
INSP-0041,2024-06-21,2024-06-22 01:30:00,PRD-03,night,OP-7777,INS-0112,Factory-X0,0,98.2,0,0.0,0.013695079186059,0,0
INSP-0041,2024-06-21,2024-06-22 01:30:00,PRD-03,night,OP-7777,INS-0112,Factory-X0,0,98.2,0,0.0,0.013695079186059,0,0
INSP-0042,2024-06-22,2024-06-22 15:40:00,PRD-02,afternoon,OP-1674,INS-3452,Factory-G9,1,81.7,scratch,1.0,0.3852256081972376,0,1
INSP-0042,2024-06-22,2024-06-22 15:40:00,PRD-02,afternoon,OP-1674,INS-3452,Factory-G9,1,81.7,scratch,1.0,0.3852256081972376,0,1
INSP-0042,2024-06-22,2024-06-22 15:40:00,PRD-02,afternoon,OP-1674,INS-3452,Factory-G9,1,81.7,scratch,1.0,0.2475608266487102,0,1
INSP-0042,2024-06-22,2024-06-22 15:40:00,PRD-02,afternoon,OP-1674,INS-3452,Factory-G9,1,81.7,scratch,1.0,0.2475608266487102,0,1
INSP-0043,2024-06-22,2024-06-22 11:15:00,PRD-04,morning,OP-5691,INS-5648,Factory-E1,0,92.3,0,0.0,0.0604827609253572,0,0
INSP-0043,2024-06-22,2024-06-22 11:15:00,PRD-04,morning,OP-5691,INS-5648,Factory-E1,0,92.3,0,0.0,0.0604827609253572,0,0
INSP-0043,2024-06-22,2024-06-22 11:15:00,PRD-04,morning,OP-5691,INS-5648,Factory-E1,0,92.3,0,0.0,0.0429301020666496,0,0
INSP-0043,2024-06-22,2024-06-22 11:15:00,PRD-04,morning,OP-5691,INS-5648,Factory-E1,0,92.3,0,0.0,0.0429301020666496,0,0
INSP-0044,2024-06-23,2024-06-23 14:10:00,PRD-01,afternoon,OP-2517,INS-5691,Factory-A2,9,60.4,misalignment,4.0,0.0582815439662228,0,1
INSP-0044,2024-06-23,2024-06-23 14:10:00,PRD-01,afternoon,OP-2517,INS-5691,Factory-A2,9,60.4,misalignment,4.0,0.0582815439662228,0,1
INSP-0044,2024-06-23,2024-06-23 14:10:00,PRD-01,afternoon,OP-2517,INS-5691,Factory-A2,9,60.4,misalignment,4.0,0.1849829734048077,0,1
INSP-0044,2024-06-23,2024-06-23 14:10:00,PRD-01,afternoon,OP-2517,INS-5691,Factory-A2,9,60.4,misalignment,4.0,0.1849829734048077,0,1
INSP-0045,2024-06-23,2024-06-24 02:40:00,PRD-03,night,OP-0033,INS-4178,Factory-Z3,19,6.3,major_crack,4.0,0.3614151839948257,0,1
INSP-0045,2024-06-23,2024-06-24 02:40:00,PRD-03,night,OP-0033,INS-4178,Factory-Z3,19,6.3,major_crack,4.0,0.3614151839948257,0,1
INSP-0045,2024-06-23,2024-06-24 02:40:00,PRD-03,night,OP-0033,INS-4178,Factory-Z3,19,6.3,major_crack,4.0,0.0420979856613921,0,1
INSP-0045,2024-06-23,2024-06-24 02:40:00,PRD-03,night,OP-0033,INS-4178,Factory-Z3,19,6.3,major_crack,4.0,0.0420979856613921,0,1
INSP-0046,2024-06-24,2024-06-24 08:55:00,PRD-04,morning,OP-2186,INS-2517,Factory-Y7,0,97.5,0,0.0,0.0355254930732957,0,0
INSP-0046,2024-06-24,2024-06-24 08:55:00,PRD-04,morning,OP-2186,INS-2517,Factory-Y7,0,97.5,0,0.0,0.0355254930732957,0,0
INSP-0046,2024-06-24,2024-06-24 08:55:00,PRD-04,morning,OP-2186,INS-2517,Factory-Y7,0,97.5,0,0.0,0.0962210733712989,0,0
INSP-0046,2024-06-24,2024-06-24 08:55:00,PRD-04,morning,OP-2186,INS-2517,Factory-Y7,0,97.5,0,0.0,0.0962210733712989,0,0
INSP-0047,2024-06-24,2024-06-24 15:23:00,PRD-01,afternoon,OP-7777,INS-0112,Factory-X0,1,76.9,dent,2.0,0.094485463894493,0,1
INSP-0047,2024-06-24,2024-06-24 15:23:00,PRD-01,afternoon,OP-7777,INS-0112,Factory-X0,1,76.9,dent,2.0,0.094485463894493,0,1
INSP-0047,2024-06-24,2024-06-24 15:23:00,PRD-01,afternoon,OP-7777,INS-0112,Factory-X0,1,76.9,dent,2.0,0.1598133773283062,0,1
INSP-0047,2024-06-24,2024-06-24 15:23:00,PRD-01,afternoon,OP-7777,INS-0112,Factory-X0,1,76.9,dent,2.0,0.1598133773283062,0,1
INSP-0048,2024-06-25,2024-06-26 00:03:00,PRD-03,night,OP-1674,INS-3452,Factory-G9,6,47.5,contamination,3.0,0.2498026862498747,0,1
INSP-0048,2024-06-25,2024-06-26 00:03:00,PRD-03,night,OP-1674,INS-3452,Factory-G9,6,47.5,contamination,3.0,0.2498026862498747,0,1
INSP-0048,2024-06-25,2024-06-26 00:03:00,PRD-03,night,OP-1674,INS-3452,Factory-G9,6,47.5,contamination,3.0,0.031331731244046,0,1
INSP-0048,2024-06-25,2024-06-26 00:03:00,PRD-03,night,OP-1674,INS-3452,Factory-G9,6,47.5,contamination,3.0,0.031331731244046,0,1
INSP-0049,2024-06-25,2024-06-25 14:57:00,PRD-02,afternoon,OP-5691,INS-5648,Factory-E1,0,98.2,0,0.0,0.037046510545211,0,0
INSP-0049,2024-06-25,2024-06-25 14:57:00,PRD-02,afternoon,OP-5691,INS-5648,Factory-E1,0,98.2,0,0.0,0.037046510545211,0,0
INSP-0049,2024-06-25,2024-06-25 14:57:00,PRD-02,afternoon,OP-5691,INS-5648,Factory-E1,0,98.2,0,0.0,0.1361966176594118,0,0
INSP-0049,2024-06-25,2024-06-25 14:57:00,PRD-02,afternoon,OP-5691,INS-5648,Factory-E1,0,98.2,0,0.0,0.1361966176594118,0,0
INSP-0050,2024-06-26,2024-06-26 11:13:00,PRD-01,morning,OP-2517,INS-5691,Factory-A2,0,100.0,0,0.0,0.0995181621377079,0,0
INSP-0050,2024-06-26,2024-06-26 11:13:00,PRD-01,morning,OP-2517,INS-5691,Factory-A2,0,100.0,0,0.0,0.0995181621377079,0,0
INSP-0050,2024-06-26,2024-06-26 11:13:00,PRD-01,morning,OP-2517,INS-5691,Factory-A2,0,100.0,0,0.0,0.1156307724117706,0,0
INSP-0050,2024-06-26,2024-06-26 11:13:00,PRD-01,morning,OP-2517,INS-5691,Factory-A2,0,100.0,0,0.0,0.1156307724117706,0,0
